user_id,true,raw_pred,adjusted_pred,transition,max_model_probability,model_probability_not_churned,model_probability_vol_churn,model_probability_invol_churn,attempt_count,purchase_count,attempt_failure_rate,attempt_failure_count,attempt_success_count,attempt_active_days,purchase_active_days,activity_days_total,attempt_last_day,purchase_last_day,country_code,subscription_plan,quiz_role,quiz_frustration,attempt_last_card_country,attempt_last_bank_name,attempt_last_card_funding,attempt_last_card_3d_secure_support,attempt_last_cvc_check,attempt_last_failure_code
user_c6b0d166-e43b-4fd0-9c48-9541cf715698,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7426133083103561,0.7426133083103561,0.2162694901654391,0.0411172015242047,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0011458333333333333,0.0011458333333333333,US,Higgsfield Ultimate,,hard-prompt,us,"CHASE BANK USA, N.A.",credit,optional,not_provided,
user_1b5fd510-3373-401b-bdaa-517e6ea5fa48,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7424956736936995,0.7424956736936995,0.1711577122382157,0.0863466140680847,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,AU,Higgsfield Basic,,inconsistent,au,WESTPAC BANKING CORPORATION,debit,optional,pass,
user_240b1190-9d45-4b2a-837f-ec9b854eee23,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7421673520707323,0.7421673520707323,0.151420884664603,0.1064117632646647,5.0,2.0,0.6,3.0,2.0,2.0,2.0,4.0,12.290717592592593,12.290717592592593,US,Higgsfield Ultimate,,inconsistent,us,"FIRST GULF BANK, N.A.",credit,optional,not_provided,card_declined
user_6de3b30d-ab5c-4784-9a97-9e2f226ae95f,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7416780403844521,0.7416780403844521,0.1254217328759518,0.1329002267395961,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,FR,Higgsfield Basic,brand-owner,,fr,MASTERCARD FRANCE S.A.S.,debit,optional,pass,
user_b126a7ca-b3ec-4e7e-a55d-ffae3fa0fb35,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7416754861648206,0.7416754861648206,0.1217178886695311,0.1366066251656481,2.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,4.974375,4.974375,SI,Higgsfield Basic,,,si,,debit,optional,not_provided,
user_f196635e-e660-404b-9580-a46b6fb3cf64,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7404701775933008,0.7404701775933008,0.1765411907844738,0.0829886316222253,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,FR,Higgsfield Basic,,high-cost,fr,CREDIT INDUSTRIEL ET COMMERCIAL,debit,optional,not_provided,
user_51246ab5-62f6-4f94-93fb-f796459157de,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7401271816592982,0.7401271816592982,0.14278922921133,0.1170835891293717,2.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,5.969837962962963,5.969837962962963,FR,Higgsfield Basic,,hard-prompt,fr,EUROPAY FRANCE SAS,debit,optional,not_provided,
user_a83e183e-5a04-4dc2-9e2b-836195a0016f,not_churned,invol_churn,invol_churn,not_churned -> invol_churn,0.7399480520146422,0.2061818302305811,0.0538701177547768,0.7399480520146422,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,KE,Higgsfield Ultimate,,,ke,YORKSHIRE BANK,prepaid,optional,pass,
user_fd58d0cc-0b6c-416b-8b4c-638ba77c99ea,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7398787676034928,0.7398787676034928,0.2179269208622395,0.0421943115342676,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,CA,Higgsfield Ultimate,,,ca,TORONTO-DOMINION BANK,credit,optional,not_provided,
user_6442945e-2c42-4f58-ad43-23f7c0cf4418,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7397339303045767,0.7397339303045767,0.132546244172452,0.1277198255229713,2.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,7.157847222222222,7.157847222222222,IT,Higgsfield Basic,,,it,,debit,optional,not_provided,
user_739555f3-daf6-4559-be8c-93ffd9980675,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.739706399969431,0.739706399969431,0.2021351374019582,0.0581584626286107,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,GB,Higgsfield Creator,,other,gb,BARCLAYS BANK PLC,credit,optional,not_provided,
user_44444bb4-d080-4a7f-ae01-24f79d21466c,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7396872959034243,0.7396872959034243,0.1450709771080945,0.1152417269884812,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Creator,,limited,us,,debit,optional,pass,
user_3e960d3d-8b32-4906-8c09-2c5d7d1054ff,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.73963045158832,0.73963045158832,0.1800598172821303,0.0803097311295495,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,HU,Higgsfield Ultimate,,other,hu,UNICREDIT BANK HUNGARY ZRT.,debit,optional,not_provided,
user_2692c57c-f273-4145-a902-881d8721b358,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7392647197078128,0.7392647197078128,0.1454836907697643,0.1152515895224227,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,ZA,Higgsfield Ultimate,,high-cost,za,"UNICARD BANCO MULTIPLO, S.A.",credit,optional,pass,
user_5c2c3492-00cf-4cfa-92c8-4ddfc5e226a9,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7388338281003252,0.7388338281003252,0.1985378142748979,0.0626283576247768,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,limited,us,BANK OF HAWAII,debit,optional,pass,
user_f4df36d6-d3e8-4a9f-8f54-5ef4b40bb87b,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7385745387153575,0.7385745387153575,0.1923554457299571,0.0690700155546853,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Basic,,,us,GOLDMAN SACHS BANK USA,credit,optional,not_provided,
user_72410dc9-dbee-4323-bb5f-e53cfc6d1747,not_churned,invol_churn,invol_churn,not_churned -> invol_churn,0.7384632224161842,0.1977299076500586,0.0638068699337571,0.7384632224161842,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,other,hk,"FIRST USA BANK, N.A.",credit,optional,pass,
user_2ed44e53-fed9-4d71-aa97-c16407bc9131,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7384234530083079,0.7384234530083079,0.1592374792190354,0.1023390677726566,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,high-cost,us,,credit,optional,pass,
user_88db673d-acc9-49fc-8855-a862ec3f6a6f,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7384126752629572,0.7384126752629572,0.187924668677764,0.0736626560592786,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,,us,BANK OF HAWAII,debit,optional,pass,
user_0b218e2c-690d-4d16-9001-87cdbb57d263,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7383193521681058,0.7383193521681058,0.0976449542806039,0.1640356935512901,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,IN,Higgsfield Ultimate,,hard-prompt,in,"ICICI BANK, LTD.",credit,optional,pass,
user_0e8fe68e-63a0-4235-88ad-5470750fe42b,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7382201602003815,0.7382201602003815,0.1619512748660906,0.0998285649335278,2.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,6.679270833333334,6.679270833333334,US,Higgsfield Basic,,,us,"CITIBANK, N.A.",credit,optional,not_provided,
user_4b439030-f13a-4ca3-a220-018b0def5fdb,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7380968763897908,0.7380968763897908,0.1201913852231634,0.1417117383870458,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,PY,Higgsfield Basic,,hard-prompt,py,,debit,optional,pass,
user_93c2205b-be1e-4561-940f-d466aeb783fc,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7379224986725405,0.7379224986725405,0.2056822165954391,0.0563952847320204,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,confusing,us,"CAPITAL ONE BANK (USA), N.A.",credit,optional,pass,
user_2dbc2157-1eae-4788-a89d-312cb47e07bb,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.737738866945354,0.737738866945354,0.1949768701076717,0.0672842629469742,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,limited,us,"CHASE BANK USA, N.A.",credit,optional,pass,
user_13fe9731-696f-4fcf-a673-60c2e2f706ac,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7374883103942775,0.7374883103942775,0.1769987896383346,0.0855128999673877,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Basic,,other,us,WELLS FARGO,debit,optional,pass,
user_850db271-1cef-4624-a1e0-5cbca4930c17,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7373909699370261,0.7373909699370261,0.1956785354289529,0.0669304946340211,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,AU,Higgsfield Ultimate,,hard-prompt,au,,debit,optional,pass,
user_e27d4217-1e7c-4307-a641-9fcbd26cef53,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7373090374353444,0.7373090374353444,0.1414475285418419,0.1212434340228137,2.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,9.143402777777778,9.143402777777778,NL,Higgsfield Basic,,inconsistent,nl,"TELLER, A.S.",debit,optional,not_provided,
user_5a2a74c9-16f8-4c32-99fd-8a760d534d67,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7371700323565655,0.7371700323565655,0.1131316575055304,0.1496983101379041,2.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,3.1851967592592594,3.1851967592592594,FR,Higgsfield Basic,,other,fr,,debit,optional,pass,
user_52d01141-6e60-4433-8544-2674fee12771,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7371603128400943,0.7371603128400943,0.1262893171427939,0.1365503700171117,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,GB,Higgsfield Ultimate,,other,gb,"WISE PAYMENTS, LTD.",debit,optional,pass,
user_4025fd0e-ca4f-45db-861a-d63132452a47,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.736944160123147,0.736944160123147,0.2101900357043887,0.0528658041724641,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,KR,Higgsfield Creator,,other,kr,"SAMSUNG CARD CO., LTD.",credit,optional,pass,
user_0245e9ed-1d40-4861-b6cf-7480d58e7c76,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7368958770771991,0.7368958770771991,0.2054709848624781,0.0576331380603228,2.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,4.3671875,4.3671875,KR,Higgsfield Basic,,inconsistent,kr,"BC CARD CO., LTD.",credit,optional,not_provided,
user_b47cd1cb-c55c-466b-a826-3c11a2641153,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7365081929027668,0.7365081929027668,0.1684331136081903,0.0950586934890428,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,IT,Higgsfield Basic,just-for-fun,,it,"VINCENTO PAYMENT SOLUTIONS, LTD.",debit,optional,not_provided,
user_312f338c-a62c-451f-98ac-bb2476f05fa6,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.736476775904259,0.736476775904259,0.1862792399878279,0.0772439841079131,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,ES,Higgsfield Ultimate,,inconsistent,de,,credit,optional,pass,
user_6e743aa5-160c-47e0-8aa2-034f2cf23ad8,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7364085116651918,0.7364085116651918,0.0743118161261777,0.1892796722086304,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,IN,Higgsfield Basic,,inconsistent,in,"HDFC BANK, LTD.",credit,optional,pass,
user_d379163d-99df-49c2-bfbd-33ffcf3f1922,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7363401030049885,0.7363401030049885,0.1703607606381118,0.0932991363568996,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0078125,0.0078125,AE,Higgsfield Basic,,high-cost,ae,CORPORATE COMMERCIAL BANK A.D.,debit,optional,not_provided,
user_9ed04a38-6292-4e66-bd52-c02b039a045e,not_churned,invol_churn,invol_churn,not_churned -> invol_churn,0.7362771481039193,0.1925483945626183,0.0711744573334623,0.7362771481039193,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,Other,hk,"FIRST USA BANK, N.A.",credit,optional,pass,
user_3de3b57e-dcd4-48d3-a374-6f511647a35c,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7362219116513222,0.7362219116513222,0.2272327896517487,0.036545298696929,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,CA,Higgsfield Ultimate,,hard-prompt,ca,RBC ROYAL BANK OF CANADA,credit,optional,not_provided,
user_7fdec9fe-effe-45ad-8f72-fd3f4f5dca85,vol_churn,invol_churn,invol_churn,vol_churn -> invol_churn,0.7357704680344409,0.1288420816675328,0.1353874502980262,0.7357704680344409,13.0,2.0,0.8461538461538461,11.0,2.0,1.0,1.0,2.0,0.0068865740740740745,0.0068865740740740745,US,Higgsfield Ultimate,,,cd,FIRST SIGNATURE BANK AND TRUST COMPANY,prepaid,optional,not_provided,card_declined
user_3975f86e-002f-4c11-b7b2-c07eb5a18f84,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7356721279527514,0.7356721279527514,0.1942338396486527,0.0700940323985958,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,ES,Higgsfield Basic,,hard-prompt,es,"BANCO SANTANDER, S.A.",credit,optional,pass,
user_e16e6575-2752-46bd-a2c2-544257267942,invol_churn,vol_churn,vol_churn,invol_churn -> vol_churn,0.7356070257293024,0.0140650460941577,0.7356070257293024,0.2503279281765398,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,JP,Higgsfield Creator,,inconsistent,jp,"JCB INTERNATIONAL CREDIT CARD CO., LTD.",credit,not_supported,pass,
user_4ccd4239-4468-4fd5-aa72-ba8eb936c537,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7353815719965261,0.7353815719965261,0.1476149547315265,0.1170034732719473,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,EE,Higgsfield Ultimate,,high-cost,de,,credit,optional,pass,
user_54edfd28-0d1e-4830-9efc-e202e3e2828b,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7353801338123789,0.7353801338123789,0.2206328951746321,0.0439869710129889,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,CA,Higgsfield Creator,,hard-prompt,ca,AMERICAN EXPRESS US,credit,optional,not_provided,
user_a18d555e-28c2-4f86-a4e6-c2e9512a2ad0,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7352111750495911,0.7352111750495911,0.2183178721849533,0.0464709527654554,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Pro,,inconsistent,us,"CHASE BANK USA, N.A.",credit,optional,pass,
user_e9fbe8d3-3cb7-4fed-9824-5e3ee586ca25,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7350719740481944,0.7350719740481944,0.2166298259701483,0.0482981999816574,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,other,us,AMERICAN EXPRESS COMPANY,credit,optional,not_provided,
user_ccebc417-5317-4beb-bb85-22f221decc65,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7349563978094917,0.7349563978094917,0.1647189017243795,0.1003247004661287,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,hard-prompt,us,"YES BANK, LTD.",credit,optional,pass,
user_532b7ac0-cbb3-474c-b065-fae602d64bff,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.734734351534485,0.734734351534485,0.1771524869035533,0.0881131615619617,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,AE,Higgsfield Creator,,inconsistent,ae,CITIBANK,credit,optional,not_provided,
user_5402b273-bc0e-41d4-9fc4-c061140ba5df,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7346926477394758,0.7346926477394758,0.1673199144511726,0.0979874378093515,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,FR,Higgsfield Basic,,other,fr,BNP PARIBAS,debit,optional,pass,
user_e5b123d1-4dd8-448d-82df-bc72ea8f8a35,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.734603266894492,0.734603266894492,0.1869384193763656,0.0784583137291423,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,DE,Higgsfield Basic,,,de,,debit,optional,not_provided,
user_4e929bf9-8759-42b8-928e-0b6d897c04e7,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7345200906994727,0.7345200906994727,0.2278743728961999,0.0376055364043274,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,hard-prompt,us,AMERICAN EXPRESS COMPANY,credit,optional,not_provided,
user_20f1d1a8-2372-4e37-a119-572bca816abd,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7343362976721098,0.7343362976721098,0.1467396592800616,0.1189240430478285,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,GB,Higgsfield Creator,,inconsistent,gb,VTB BANK OJSC,debit,optional,pass,
user_922f5a9b-aa1e-4861-9ac1-fbb857a6673a,not_churned,invol_churn,invol_churn,not_churned -> invol_churn,0.734292485040481,0.1611137940487162,0.1045937209108027,0.734292485040481,3.0,2.0,0.3333333333333333,1.0,2.0,1.0,1.0,2.0,0.004537037037037037,0.004537037037037037,US,Higgsfield Ultimate,,,gb,SUNRATE PARTNERS UK LIMITED,credit,optional,pass,card_declined
user_93e13801-f960-46b0-bf23-5ed3bd5dd751,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.733795782786334,0.733795782786334,0.1849564522451363,0.0812477649685297,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,,us,WELLS FARGO,debit,optional,pass,
user_fe708ee0-e9e0-403d-aa42-ebb377374c1d,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7337813157229701,0.7337813157229701,0.1226748399589324,0.1435438443180974,2.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,1.1234259259259258,1.1234259259259258,CL,Higgsfield Ultimate,,Limited generations,cl,VISALUX S.C.,debit,optional,not_provided,
user_3b0670bf-7530-4c7d-bb26-9a9b82f66811,not_churned,invol_churn,invol_churn,not_churned -> invol_churn,0.7335437227284716,0.1732438380805132,0.0932124391910152,0.7335437227284716,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,limited,hk,"FIRST USA BANK, N.A.",credit,optional,pass,
user_56fcd7e0-9b98-4a66-adf3-de7b1046dbd8,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7334882268731361,0.7334882268731361,0.0566423466813766,0.2098694264454873,2.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,13.356087962962963,13.356087962962963,IN,Higgsfield Ultimate,,other,in,"CARD SERVICES FOR CREDIT UNIONS, INC.",credit,optional,not_provided,
user_bb47eb0f-9591-4c3a-bfbe-72b69dcb8742,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.73339615513773,0.73339615513773,0.2039840963019406,0.0626197485603293,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,inconsistent,us,"CHASE BANK USA, N.A.",credit,optional,pass,
user_47e02b9f-4854-40ae-aa4a-7143cce4e8c1,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7333949528477136,0.7333949528477136,0.2225487713314621,0.0440562758208243,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,DE,Higgsfield Pro,,other,de,EURO KARTENSYSTEME GMBH,credit,optional,pass,
user_b5e2b0c5-2804-496b-afcb-51100d253e47,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7332931038304796,0.7332931038304796,0.1811990326709499,0.0855078634985705,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.14652777777777778,0.14652777777777778,US,Higgsfield Basic,,confusing,us,"WELLS FARGO BANK, N.A.",credit,optional,not_provided,
user_396049be-dcc6-4fd7-a5bf-31b8161073cc,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7330930079946066,0.7330930079946066,0.1243243129604434,0.1425826790449499,8.0,1.0,0.875,7.0,1.0,1.0,1.0,2.0,0.031956018518518516,0.0,AE,Higgsfield Basic,,confusing,ae,ABU DHABI COMMERCIAL BANK,credit,optional,not_provided,card_declined
user_9d5c4617-0688-49b2-9c45-86d8a8c634ed,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7329834808977835,0.7329834808977835,0.2087163093557408,0.0583002097464756,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,FR,Higgsfield Creator,,limited,fr,MASTERCARD FRANCE S.A.S.,credit,optional,pass,
user_72d13735-38a3-4efa-9b30-c7165301f8d6,not_churned,invol_churn,invol_churn,not_churned -> invol_churn,0.7329535178468849,0.1631090103734077,0.1039374717797072,0.7329535178468849,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,limited,hk,"FIRST USA BANK, N.A.",credit,optional,pass,
user_3925a580-769c-431f-a2af-ddc46f21c795,not_churned,invol_churn,invol_churn,not_churned -> invol_churn,0.7329327608634958,0.1955970289791123,0.0714702101573917,0.7329327608634958,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Creator,,hard-prompt,hk,"EUROPAY FRANCE, S.A.",prepaid,optional,pass,
user_03382550-4aec-4094-be49-839dc1741739,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7328273747615642,0.7328273747615642,0.0577578259953546,0.2094147992430811,3.0,3.0,0.0,0.0,3.0,3.0,3.0,6.0,13.178229166666666,13.178229166666666,KG,Higgsfield Basic,,high-cost,kg,WESTPAC BANKING CORPORATION,credit,optional,not_provided,
user_017a4edc-bebb-470a-b7dc-0d3ac30efd36,vol_churn,invol_churn,invol_churn,vol_churn -> invol_churn,0.7326922864950985,0.1832557579461804,0.0840519555587209,0.7326922864950985,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Basic,creator,,pr,BANCO POPULAR DE PUERTO RICO,credit,optional,pass,
user_246b361f-1c07-47a7-b507-a2bc3179eb63,invol_churn,vol_churn,vol_churn,invol_churn -> vol_churn,0.7325108931371397,0.0195311889745975,0.7325108931371397,0.2479579178882627,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,JP,Higgsfield Creator,,hard-prompt,jp,"JCB INTERNATIONAL CREDIT CARD CO., LTD.",credit,not_supported,pass,
user_e551bb73-9ea5-41d0-a007-cd91deb61de4,not_churned,invol_churn,invol_churn,not_churned -> invol_churn,0.7324384072754802,0.1976931092158792,0.0698684835086405,0.7324384072754802,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,,us,METROPOLITAN BANK AND TRUST COMPANY,credit,optional,pass,
user_713490da-87c4-4ac8-a144-235207758dda,not_churned,invol_churn,invol_churn,not_churned -> invol_churn,0.7324384072754802,0.1976931092158792,0.0698684835086405,0.7324384072754802,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,,us,METROPOLITAN BANK AND TRUST COMPANY,credit,optional,pass,
user_c010254c-744e-43f5-afbf-bcc9bce1080a,not_churned,invol_churn,invol_churn,not_churned -> invol_churn,0.7324384072754802,0.1976931092158792,0.0698684835086405,0.7324384072754802,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,,us,METROPOLITAN BANK AND TRUST COMPANY,credit,optional,pass,
user_cb1ad67a-6bf9-4af4-9bf1-c49e4e9f43a4,invol_churn,not_churned,not_churned,invol_churn -> not_churned,0.7316820291749935,0.7316820291749935,0.1433914241525873,0.1249265466724191,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,LV,Higgsfield Ultimate,,other,lv,PAREX BANK,credit,optional,pass,
user_047f6040-f6cb-4df0-b949-7a33f9b0de4e,not_churned,invol_churn,invol_churn,not_churned -> invol_churn,0.7316373973835588,0.2158943382095752,0.0524682644068659,0.7316373973835588,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,ID,Higgsfield Basic,,other,id,,debit,optional,pass,
user_9c5d7bfb-cc24-453b-8f94-2e348fcfa9fd,invol_churn,vol_churn,vol_churn,invol_churn -> vol_churn,0.731370286048146,0.0138475389112874,0.731370286048146,0.2547821750405665,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,JP,Higgsfield Creator,,,jp,"JCB INTERNATIONAL CREDIT CARD CO., LTD.",credit,not_supported,pass,
user_df955472-6fcf-4ee6-8e88-31684bb2b8ff,invol_churn,vol_churn,vol_churn,invol_churn -> vol_churn,0.731370286048146,0.0138475389112874,0.731370286048146,0.2547821750405665,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,JP,Higgsfield Creator,,,jp,"JCB INTERNATIONAL CREDIT CARD CO., LTD.",credit,not_supported,pass,
user_f44de2d3-6eeb-4bc0-ab1e-0e67b63cf791,invol_churn,vol_churn,vol_churn,invol_churn -> vol_churn,0.731370286048146,0.0138475389112874,0.731370286048146,0.2547821750405665,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,JP,Higgsfield Creator,,,jp,"JCB INTERNATIONAL CREDIT CARD CO., LTD.",credit,not_supported,pass,
user_d22db2e6-7d4f-45d9-b6d3-2ac5bf00d4f6,not_churned,invol_churn,invol_churn,not_churned -> invol_churn,0.7310286664642486,0.1411349967281424,0.1278363368076088,0.7310286664642486,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,US,Higgsfield Ultimate,,Inconsistent results,sg,STANDARD CHARTERED BANK,debit,optional,pass,
user_cca684ea-7019-4852-a91d-7d90ef24188a,vol_churn,not_churned,not_churned,vol_churn -> not_churned,0.7307839432272238,0.7307839432272238,0.2154937210300885,0.0537223357426875,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,IL,Higgsfield Ultimate,,inconsistent,il,"ISRAEL CREDIT CARDS, LTD.",credit,optional,pass,
