feature,cohort,value,count,proportion
attempt_last_bank_name,historical_train,GE CAPITAL FINANCE AUSTRALIA,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,BARWA BANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,CIMB,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,BANCO INBURSA S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINAN,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"INTERTRUSTBANK CO., LTD.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"SOUTHTRUST BANK, N.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,ARDSHININVESTBANK CJSC,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,AIB GROUP (UK) PLC,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,BANCORPSOUTH BANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,AMERIS BANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,SANTANDER CONSUMER BANK AG,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"HOUSEHOLD BANK (NEVADA), N.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,USU CHARTER F.C.U.,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,ISLAMIC INTERNATIONAL ARAB BANK PLC,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,CONVERSE BANK CORPORATION,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,AMERICAN EXPRESS TAIWAN,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,PUBLIC JSC JSB UKRGASBANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"HSBC BANK ARGENTINA, S.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,QATAR NATIONAL BANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,NEW ENGlanD BANKCARD ASSOCIATION,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,ECOBANK COTE D'IVOIRE,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"FIRST DATA CONO SUR, S.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,BANK GOSPODARKI ZYWNOSCIOWEJ SPOLKA AKCYJNA,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,TWIN COUNTY C.U.,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"BANK OF AMERICA N.T. AND, S.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"FUBON BANK (HONG KONG), LTD.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"FIRSTCARIBBEAN INTERNATIONAL BANK (BARBADOS), LTD.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"BANCO ATlanTICO, S.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"HSBC BANK AUSTRALIA, LTD.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"CU COOPERATIVE SYSTEMS, LLC",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,HELLENIC BANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,ROYAL BANK OF SCOTlanD PLC,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,IDAHO CENTRAL C.U.,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,MIGROS BANK AG,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,BNP PARIBAS S.A.E.,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,ICUL SERVICE CORPORATION,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,ISRACARD,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"BANCO DE BOGOTA, S.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"CITIBANK N.A., SINGAPORE BRANCH",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,LLOYDS TSB AIRMILES,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"BRAC BANK, LTD.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,BANK AL JAZIRA,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,HSBC BANK BRASIL S.A. - BANCO MULTIPLO,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,PAYlanX CORPORATION,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,NATIONAL BANK OF GREECE - TIRANA BRANCH,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,SAFE F.C.U.,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,BANCO IBI S.A. BANCO MULTIPLO,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"COMMERCIAL BANK OF QATAR, LTD.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,ARIZONA F.C.U.,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"BANCO CITIBANK DE EL SALVADOR, S.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,FIRST NATIONAL BANK IN SIOUX FALLS,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,WISE PAYMENTS CANADA INC.,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,SEABOARD C.U.,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,ARMENIAN ECONOMY DEVELOPMENT BANK OJSC,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"EGYPTIAN BANKS CO. FOR TECHNOLOGICAL ADVANCEMENT, S.A",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,CITIZENS BANK OF CANADA,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,AMERUS BANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"HSBC BANK (PANAMA), S.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,SOCIETE GENERALE DE BANQUES AU BENIN SGBBE,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"ADVANCED BANK OF ASIA, LTD.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"""INDUSTRIAL CONSTRUCTION BANK"" CLOSED JOINT-STOCK COMPANY (ARDSHINBANK",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,HANSABANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"HERITAGE BUILDING SOCIETY, LTD.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,CENTRA C.U.,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,CALIFORNIA C.U.,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,EDUCATIONAL COMMUNITY C.U.,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,BANCO PICHINCHA C.A.,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,FINANCIAL PLUS F.C.U.,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,CHELSEA GROTON BANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"BNP PARIBAS BANK POLSKA, S.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"UAB BANK, LTD.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"MULTI CREDIT BANK, INC.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,OP COOPERATIVE,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,TARJETAS BANAMEX S.A. DE C.V. SOFOM ENTIDAD REGULADA,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"ULSTER BANK, LTD.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,BANQUE MISR,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,BAIDURI BANK BHD,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,ADAMS NATIONAL BANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,BANCOMER,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,CRESTAR BANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"BANCO DE GUAYAQUIL, S.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,UMPQUA BANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,JR,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"EMPORIKI BANK OF GREECE, S.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"INVERUNION, BANCO COMERCIAL, C.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"CU COOPERATIVE SYSTEMS, INC.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,SECURITY BANK CORPORATION,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"BANKINTER, S.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,SPIRE F.C.U.,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,SISTEMA 4B,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"HARTFORD HEALTHCARE C.U., INC.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"BANCO DE OCCIDENTE, S.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"APLUS FINANCIAL CO., LTD.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,BANK HAPOALIM B M,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,MERCEDES-BENZ BANK AG,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,BANK OF TENNESSEE,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,BANQUE ACCORD,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"LOTTECARD CO., LTD.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,COMPASS S.P.A.,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,STANDARD FEDERAL BANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"BANQUE INVIK, S.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"POSTAL SAVINGS BANK, JSC",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,JORDAN ISLAMIC BANK FOR FINANCE AND INVESTMENT,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,SALEM FIVE CENTS SAVINGS BANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,MERCHANTS NATIONAL BANK OF AURORA,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"BANCO GERENCIAL AND FIDUCIARIO DOMINICANO, S.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,UNION FEDERAL BANK OF INDIANAPOLIS,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,PLAINS COMMERCE BANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,VIETNAM BANK FOR AGRICULTURAL AND RURAL DEVELOPMENT,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"JOINT DEVELOPMENT BANK, LTD.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"FIRST PACIFIC BANK, LTD.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,FINANCEIRA ITAU CBD S.A. CREDITO FINANCIAMENTO E INVESTIMENT,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,PUBLIC,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"WELLS FARGO BANK NORTHWEST, N.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"VANQUIS BANK, LTD.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,BANCO DE CREDITO DEL PERU (BCP),2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,CHINA EVERBRIGHT BANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,JSC MINSK TRANSIT BANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,CAPITAL ONE BANK OF CANADA BRANCH,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,SOUTHEAST ASIA COMMERCIAL JSB,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"BANCO CITIBANK DE GUATEMALA, S.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,PALMETTO BANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,RAIFFEISEN BANK DD BOSNA I HERCEGOVINA,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,BERlanER BANK AG,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,DELTA COMMUNITY C.U.,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,BAHRAIN ISLAMIC BANK BSC,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,SOCIETE MONETIQUE-TUNISIE,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,FIRST INDEPENDENT BANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,JSC BELAGROPROMBANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,FIRST HAWAIIAN BANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,EASYBANK AG,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"COMMERCIAL BANK OF KUWAIT, S.A.K.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,lanDESBANK BERlan AG,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,JSC TRASTA KOMERCBANKA,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,EL CREDITO HIPOTECARIO NACIONAL DE GUATEMALA,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,BANCO DE LA NACION ARGENTINA,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"CITIBANK KOREA, INC.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,CITIBANK EUROPE PUBLIC LIMITED COMPANY,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"HSBC BANK USA, N.A. ASSOCIATION",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,ARKANSAS COUNTY BANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,CIBC,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,PROCREDIT BANK (BULGARIA) A.D.,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"BANCO PATAGONIA, S.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,OLDENBURGISCHE lanDESBANK AG,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"CREDITO, S.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,CASSA CENTRALE BANCA - CREDITO COOPERATIVO ITALIANO S.P.A.,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"BANCO PROMERICA, S.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,SAMSUNG CARDS,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,BANK SEVERNAYA KAZNA PUBLIC STOCK COMPANY,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,RIYAD BANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,BANK BPH SPOLKA AKCYJNA,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,CITIBANK MOSCOW,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,FARMERS INSURANCE GROUP F.C.U.,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,CITIZENS BANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,DESERT SCHOOLS F.C.U.,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,SYNOVUS FINANCIAL CORPORATION,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"SAMPATH BANK, LTD.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,RBS (RD EUROPE) GMBH,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"TOTAL SYSTEM SERVICES, INC.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"AEON THANA SINSAP (THAIlanD) PUBLIC CO., LTD.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,BANCO DO ESTADO DO RIO GRANDE DO SUL S.A. (BANRISUL S.A.),2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,UNITED COMMUNITY BANK,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,SOUTH FLORIDA EDUCATIONAL F.C.U.,2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"BANCO UNO, S.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,"BANK HANDLOWY W WARSZAWIE, S.A.",2,3.3333333333333335e-05
attempt_last_bank_name,historical_train,PROVIDENT C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANCO DIBENS, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,CROSS VALLEY F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"SHANGHAI COMMERCIAL AND SAVINGS BANK, LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,CHARTER OAK F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,UNITED BANKERS' BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"KRUNG THAI BANK PUBLIC COMPANY, LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANCO COLPATRIA - RED MULTIBANCA COLPATRIA, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANK OF SPRINGFIELD,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"AMERIANA BANK AND TRUST, S.S.B.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,AMEX SWEDEN GLOBESTAR LENDING,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,PINELLAS COUNTY TEACHERS C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,ROBINS F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BULBANK, LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,INTOUCH C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANCO ESPANOL DE CREDITO (BANESTO),1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,PRIME BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,TEACHERS C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,GOSPODARCZY BANK WIELKOPOLSKI S.A. (GBW S.A.),1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"INVESTEC BANK, LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,POST BANK AND SAVINGS BANK CORPORATION (POSTABANK RT.),1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANCO MULTIPLE SANTA CRUZ, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,FINANCIERA FAMILIAR S.A.E.C.A.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BPCE,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,PINNACLE BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"CITIBANK COLOMBIA, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,REDSTONE F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,SOUTHEAST BANKCARD ASSOCIATION,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"MID AMERICA BANK, F.S.B.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,SUSQUEHANNA BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,GLOBAL BANK CORPORATION,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANDHAN BANK LIMITED,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,FINANCE CENTER F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,EASTERN BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANCO DE FINANZAS E INVERSIONES S.A. (FIBANC),1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"KRUNGSRIAYUDHYA CARD CO., LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,TATFONDBANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,CASSA DI RISPARMIO DI CIVITAVECCHIA S.P.A.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"CITIBANK USA, N.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,AMERICANWEST BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,FIRST NATIONAL,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,COASTHILLS F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,FIRST COUNTIES BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,OJSC BANK TURANALEM,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,COPPERMARK BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANCARD, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,ARAB AFRICAN INTERNATIONAL BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,FINANCIERA ATLAS S.A.E.C.A.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,ZAO RAIFFEISENBANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,FAA FIRST F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,PALDEC S.A. (EDICARD),1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,NATIONAL AUSTRALIA GROUP (UK),1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANCO SANTANDER CENTRAL HISPANO, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,SCHLUMBERGER EMPLOYEES C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BAXTER C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,SUMMIT C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANK OF QUEENSlanD, LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANK 1 SAAR EG,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,SVENSKA HANDELSBANKEN,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"HUA XIA BANK CO., LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,JSC RIETUMU BANKA,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,J.S.C. F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,HAMBURGER SPARKASSE,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANK OF BAKU OJSC,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,SECURITY FEDERAL SAVINGS BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,PRESTON NATIONAL BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,PUBLIC JSC FIRST UKRAINIAN INTERNATIONAL BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,ROCKlanD F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANCO BOLIVARIANO, C.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"L.G. CREDIT CARD CO., LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,AKTIA SAVINGS BANK PLC,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,WRIGHT EXPRESS FINANCIAL SERVICES CORPORATION,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,NATIONAL BANK OF UMM AL-QAIWAIN PSC.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,QATAR INTERNATIONAL ISLAMIC BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,COOPERATIVA DE AHORRO Y CREDITO COOPEUCH LTDA.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"INDUSTRIAL BANK CO., LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,VOLKSBANK KARLSRUHE,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BUSEY BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,SAUDI INVESTMENT BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,CHASE MANHATTAN BANK (USA),1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"RABOBANK, N.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,INTERNATIONAL BANK SENATOR,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"FIRST SAVINGS BANK, F.S.B.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,IDBI BANK LTD.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,COLUMBIA COMMUNITY C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,FROST NATIONAL BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANCO AV VILLAS,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,CAIXA ECONOMICA DE CABO VERDE,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"KARNATAKA BANK, LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,MACY'S,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,NATIONAL BANK OF BAHRAIN,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,PT. BANK INTERNASIONAL INDONESIA,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,FALCON INTERNATIONAL BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"HSBC RETAIL CREDIT (USA), INC.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,JPMORGAN CHASE BANK CANADA,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,CAJA DE ARQUITECTOS,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BEDFORD LOAN AND DEPOSIT BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,WRIGHT PATMAN CONGRESSIONAL F.C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,PYRAMID C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,HARBOR BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,SOUTHBRIDGE SAVINGS BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,LEWISBURG BANKING COMPANY,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANCORP,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,PJSC UKRSIBBANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,AS SAMPO PANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,PT. BANK DANAMON INDONESIA,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BANESTES S.A. - BANCO DO ESTADO DO ESPIRITO SANTO,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,FIRST COMMUNITY BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,SAISON CARD INTERNATIONAL,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"FIRST NATIONAL BANK OF NAMIBIA, LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,VIETNAM BANK FOR AGRICULTURE AND RURAL DEVELOPMENT,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,FINANCIAL PLUS C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BRD GROUPE SOCIETE GENERALE,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANCO SANTA CRUZ, S.A.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"GUARDIAN SAVINGS BANK, F.S.B.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,RIVER VALLEY C.U.,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,BENCHMARK BANK,1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"EASTERN BANK, LTD.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,"BANCO INTERNACIONAL DE MOCAMBIQUE, S.A.R.L.",1,1.6666666666666667e-05
attempt_last_bank_name,historical_train,WESTERN F.C.U.,1,1.6666666666666667e-05
